,AveragePrice,Total Volume,4046,4225,4770,Total Bags,Small Bags,Large Bags,XLarge Bags,type,year
41,1.05,140244.15,47503.75,31781.65,18665.91,42292.84,26468.1,14097.62,1727.12,conventional,2016
42,0.95,173825.82,49586.89,42501.52,35277.07,46460.34,23754.04,17567.37,5138.93,conventional,2016
43,1.03,154967.56,48902.44,41405.76,28499.61,36159.75,22422.88,10262.4,3474.47,conventional,2016
44,1.05,126067.56,46771.81,36674.01,15757.97,26863.77,19800.56,6111.41,951.8,conventional,2016
45,0.91,173980.1,82198.65,38935.77,17174.63,35671.05,27386.88,7182.14,1102.03,conventional,2016
46,0.81,233905.62,99884.81,55303.67,36191.68,42525.46,30226.47,6961.25,5337.74,conventional,2016
47,0.92,173311.53,78646.7,38158.3,23466.68,33039.85,21259.66,9258.85,2521.34,conventional,2016
48,0.89,213215.4,95511.64,43916.93,35349.8,38437.03,28562.22,4435.73,5439.08,conventional,2016
49,1.03,134604.75,52491.11,30084.71,20930.75,31098.18,23123.14,6492.6,1482.44,conventional,2016
50,0.97,163977.03,82729.5,33601.78,17903.44,29742.31,21493.26,6988.68,1260.37,conventional,2016
51,0.91,192774.07,86025.77,40616.88,32940.14,33191.28,18463.39,6208.46,8519.43,conventional,2016
0,0.76,1199636.75,503168.52,313572.54,3069.14,379826.55,374905.48,2661.1,2259.97,conventional,2016
1,0.69,1148251,571587.33,250532.87,2578.35,323552.45,315924.68,2246.16,5381.61,conventional,2016
2,0.69,1121306.38,643580.23,188669.07,3182.11,285874.97,279258.26,2393.13,4223.58,conventional,2016
3,0.69,1245471.58,714899.71,187180.3,3035.64,340355.93,333769.95,2664.83,3921.15,conventional,2016
4,0.9,851579.21,445308.37,158734.01,2459.77,245077.06,242623.82,2390.64,62.6,conventional,2016
5,1,910226.05,503088.59,183916.45,2767.57,220453.44,219494.36,746.62,212.46,conventional,2016
6,1.08,894000.36,480163.12,199890.31,3946.67,210000.26,209726.5,160.63,113.13,conventional,2016
7,1.14,894904.55,513465.9,163205.79,1932.2,216300.66,215425.13,273.66,601.87,conventional,2016
8,1.14,801081.72,432538.75,156225.53,2502.45,209814.99,208940.16,806.01,68.82,conventional,2016
9,1.08,993986.41,420151.75,240421.45,3183.27,330229.94,323804.52,4850.5,1574.92,conventional,2016
10,0.99,1021028.79,526672.37,188632.73,2336.58,303387.11,296850.76,3145.82,3390.53,conventional,2016
11,0.93,1162334.53,546920.62,283336.68,5584.96,326492.27,322925.72,2677.15,889.4,conventional,2016
12,0.95,1033290.02,534106.75,186983.98,1901.89,310297.4,301904.74,4185.65,4207.01,conventional,2016
13,0.92,1150789.41,574457.35,228335.93,1797.85,346198.28,319927.23,25698.26,572.79,conventional,2016
14,0.8,1382358,649265.56,269041.4,2164.71,461886.33,454623.95,5993.16,1269.22,conventional,2016
15,0.79,1308970.15,714506.15,230292.68,2193.26,361978.06,350013.34,9088.35,2876.37,conventional,2016
16,0.74,1390891.44,719597.17,256376.46,2742.25,412175.56,401417.41,5723.11,5035.04,conventional,2016
17,0.74,1260685.59,624795.23,255433.56,2998.26,377458.54,366510.31,2461.88,8486.35,conventional,2016
18,0.77,1215161.52,625055.33,231496.65,4763.04,353846.5,351623.88,902.68,1319.94,conventional,2016
19,0.88,1132112.24,612988.24,240643.34,3600.78,274879.88,270626.46,3256.28,997.14,conventional,2016
20,0.83,1244080.92,711725.98,241321.5,3385.24,287648.2,269821.55,14711.9,3114.75,conventional,2016
21,0.88,1163785.11,670208.32,213925.85,4548.4,275102.54,253660.73,19284.9,2156.91,conventional,2016
22,0.94,1188812.12,651630.85,228112.66,4388.77,304679.84,281847.87,14107.32,8724.65,conventional,2016
23,0.96,1070350.11,542103.44,210287.21,7622.87,310336.59,303925.61,2984.62,3426.36,conventional,2016
24,0.91,1080238.02,546253.47,205087.04,40097.24,288800.27,267623.31,8348.85,12828.11,conventional,2016
25,0.89,1350870.14,609482.85,273911.29,95675.27,371800.73,324924.98,16194.53,30681.22,conventional,2016
26,0.85,1277488.6,657914.92,213129.74,86435.89,320008.05,298365.1,7080.82,14562.13,conventional,2016
27,0.87,1236820.38,633636,250585.11,61508.01,291091.26,272250.37,12776.78,6064.11,conventional,2016
28,0.84,1272166.49,695737.15,219368.82,87625.31,269435.21,251773.31,12923.71,4738.19,conventional,2016
29,0.82,1343656.34,655971.77,313963.93,74560.86,299159.78,283260.03,8707.09,7192.66,conventional,2016
30,0.77,1354696.91,682737.6,292600.25,58729.32,320629.74,301233.11,10985.08,8411.55,conventional,2016
31,0.7,1378888.74,596612.09,352914.52,102484.78,326877.35,300179.82,21095.15,5602.38,conventional,2016
32,0.71,1366439.71,620139.86,308643.7,77616.6,360039.55,341082.58,16387.52,2569.45,conventional,2016
33,0.72,1475782.06,683286.61,307560.7,130305.44,354629.31,331925.77,19971.99,2731.55,conventional,2016
34,0.71,1433697.02,671692.86,319831.23,63779.21,378393.72,356218.87,21755.75,419.1,conventional,2016
35,0.65,1482923.45,672950.33,327965.04,102387.45,379620.63,352619.17,26934.79,66.67,conventional,2016
36,0.69,1339725.73,646060.26,232035.65,113528.02,348101.8,318316.06,28701.42,1084.32,conventional,2016
37,0.69,1424317.64,753607.6,211182.18,112050,347477.86,316405.11,27732.87,3339.88,conventional,2016
38,0.7,1339210.2,690160.92,245283.6,112749.94,291015.74,269775.24,20797.36,443.14,conventional,2016
39,0.76,1341740.28,631283.52,291595.08,129805.2,289056.48,270162.99,18871.92,21.57,conventional,2016
40,0.74,1347884.14,620848.72,317080.41,134806.08,275148.93,254808.07,20317.54,23.32,conventional,2016
41,0.78,1177309.05,647713.47,217853.54,118454.22,193287.82,178757.16,14527.08,3.58,conventional,2016
42,0.76,1201768.74,705096.06,198717.99,67156.78,230797.91,213428.11,17359.08,10.72,conventional,2016
43,0.74,1199630.68,717451.54,207475.39,53555.69,221148.06,202051.47,19078.77,17.82,conventional,2016
44,0.83,1006181.04,543538.14,221807.33,70976.84,169858.73,151328.72,18486.45,43.56,conventional,2016
45,0.65,1358553.29,749745.24,306905.42,135347.78,166554.85,150047.23,14228.97,2278.65,conventional,2016
46,0.71,1515264.27,766439.13,410258.37,143875.64,194691.13,155052.63,20895.02,18743.48,conventional,2016
47,0.8,1128639.48,603099.94,287514.29,78916.52,159108.73,121050.99,19753.34,18304.4,conventional,2016
48,1.02,676032.04,187313.19,289208.53,47421.48,152088.84,128164.01,12679.63,11245.2,conventional,2016
49,0.79,1164936.06,600983.92,369825.14,79252.03,114874.97,99602.79,15226.79,45.39,conventional,2016
50,0.85,1145736.97,558567.39,394770.34,54920.09,137479.15,127168.82,10290.52,19.81,conventional,2016
51,0.78,1191927.54,551921.61,411340.37,80184.39,148481.17,144358.85,3764.81,357.51,conventional,2016
0,1.04,765511.4,123942.37,206365.38,15600.07,419603.58,267985.33,151602.51,15.74,conventional,2016
1,1.04,705750.83,116069.9,232182.6,10972.28,346526.05,246935.09,99582.36,8.6,conventional,2016
2,0.95,764135.24,110202.78,219903.74,11427.65,422601.07,303762.84,118838.23,0,conventional,2016
3,0.91,855989.02,129940.92,277374.59,11512.69,437160.82,141279.5,295881.32,0,conventional,2016
4,1.3,455469.67,86311.53,131940.87,14113.35,223103.92,81706.03,141397.89,0,conventional,2016
5,1.28,543816.6,94899.68,146401.28,15291.46,287224.18,164217.29,123006.89,0,conventional,2016
6,1.18,661296.8,133528.94,197035.03,16010.33,314722.5,84341.19,230381.31,0,conventional,2016
7,1.31,533947.5,110497.67,148423.26,18858.61,256167.96,81361.39,174689.45,117.12,conventional,2016
8,1.13,576353.94,99369.74,239345.04,16411.08,221228.08,76674.6,144255.79,297.69,conventional,2016
9,1.24,594392.87,100519.86,166315.87,19086.52,308470.62,67816.03,240555.98,98.61,conventional,2016
10,1.15,673392.59,129257.01,156075.34,16490.35,371569.89,91676.55,279893.34,0,conventional,2016
11,1.08,758236.76,149621.92,240858.41,13026.15,354730.28,85264.87,269465.41,0,conventional,2016
12,1.18,677071.87,124504.59,172835.74,16447.85,363283.69,76212.51,287071.18,0,conventional,2016
13,1.15,680946.51,135131.95,168060,16829.34,360925.22,91074.56,269661.77,188.89,conventional,2016
14,1.02,757358.11,134607.83,198214.42,16328.76,408207.1,87026.05,320842.16,338.89,conventional,2016
15,0.98,791566.05,112292.42,227729.26,14432.98,437111.39,93898.07,342085.54,1127.78,conventional,2016
16,0.91,924278.16,146921.58,254464.01,17239.6,505652.97,83143.66,422509.31,0,conventional,2016
17,0.91,957464.14,138029.18,282568.24,13197.13,523669.59,131367.44,390977.15,1325,conventional,2016
18,1.22,603007.72,150776.14,190694.58,13732.79,247804.21,119819.7,127269.23,715.28,conventional,2016
19,1.18,657981.41,120449.87,189114.15,19582.82,328834.57,100509.79,228324.78,0,conventional,2016
20,1.14,695116.3,168010.47,183568.83,18624.73,324912.27,151220.54,172079.23,1612.5,conventional,2016
21,1.15,673588.45,144730.95,178801.08,19083.49,330972.93,200378.09,129901.78,693.06,conventional,2016
22,1.17,690893.4,128025.08,187555.04,19241.11,356072.17,135290.89,217563.22,3218.06,conventional,2016
23,1.07,771606.04,145158.79,204309.28,19016.94,403121.03,148177.84,254837.63,105.56,conventional,2016
24,1.04,835116.1,190377.09,230361.94,20484.14,393892.93,137890.73,252846.64,3155.56,conventional,2016
25,1.03,815698.87,170576.29,256861.03,21306.98,366954.57,200147.24,162792.05,4015.28,conventional,2016
26,0.98,773677.84,165858.8,229712.84,17278.44,360827.76,146703.58,213090.85,1033.33,conventional,2016
27,1,791013.5,188105.59,224899.28,20738.26,357270.37,96129.71,260598.95,541.71,conventional,2016
28,0.96,819664.78,179533.58,242834.17,19838.57,377458.46,91438.85,284376.91,1642.7,conventional,2016
29,0.85,939081.28,184534.9,326966.95,16485.85,411093.58,83337.89,327755.69,0,conventional,2016
30,0.85,977871.04,181470.96,282618.43,33023.48,480758.17,79916.14,400601.75,240.28,conventional,2016
31,0.9,932146.56,160299.04,266856.24,17526.17,487465.11,79603.12,407238.98,623.01,conventional,2016
32,0.9,952354.86,159348.75,252574.36,39117.61,501314.14,71486.17,427648.8,2179.17,conventional,2016
33,0.8,1113912.58,181354.77,427697.05,13291.11,491569.65,73293.05,416966.26,1310.34,conventional,2016
34,0.87,819111.24,153151.67,261525.49,15299.33,389134.75,155354.69,231175.89,2604.17,conventional,2016
35,0.93,661913.55,132550.99,225788.65,11418.75,292155.16,89444.44,200703.78,2006.94,conventional,2016
36,0.78,1011265.53,171831.9,285967.94,27995.98,525469.71,59672.84,461184.45,4612.42,conventional,2016
37,0.77,982817.77,127374.53,353040.81,11020.71,491381.72,178429.72,311446.44,1505.56,conventional,2016
38,0.83,829424.24,153221.66,209188.36,25632.09,441382.13,39142.16,402239.97,0,conventional,2016
39,0.95,716900.4,150919.31,208644.01,20423.5,336913.58,47124.43,289789.15,0,conventional,2016
40,0.73,1005859.79,138938.88,360370.27,10950.53,495600.11,46784.27,448815.84,0,conventional,2016
41,0.83,824792.73,158016.76,261685.82,33866.06,371224.09,50279.53,320943.18,1.38,conventional,2016
42,0.98,671667.78,145893.9,242906.02,18706.34,264161.52,47418.17,216743.35,0,conventional,2016
43,0.74,1058089.41,118099.68,300335.55,62908.07,576746.11,43136.98,533591.97,17.16,conventional,2016
44,0.73,955582.65,155250,331998.14,14973.1,453361.41,43379.59,409969.42,12.4,conventional,2016
45,0.7,966134.31,178547.07,277085.15,17992.56,492509.53,43323.93,449185.6,0,conventional,2016
46,0.63,1365558.26,230721.51,557897.36,18935.14,558004.25,50217.97,507786.28,0,conventional,2016
47,0.8,892702.46,167669.42,270481.63,27489.66,427061.75,45613.25,381448.5,0,conventional,2016
48,0.6,1195521.28,25727.06,404617.2,15454.69,749722.33,43669.49,706052.84,0,conventional,2016
49,0.66,1245174.24,118599.67,403009.94,31009.77,692554.86,43026.58,649528.28,0,conventional,2016
50,0.72,1094945.73,146631.13,366330.53,37684.11,544299.96,44731.85,499568.11,0,conventional,2016
51,0.6,1295246.27,114121.88,526048.62,10374.52,644701.25,33033.97,611655.03,12.25,conventional,2016
0,1.06,319957.45,89825,59758.69,7121.96,163251.8,161040.94,2191.64,19.22,conventional,2016
1,1.05,298755.3,82536.6,85859.26,10805.16,119554.28,117398.2,2071.85,84.23,conventional,2016
2,0.95,333109.65,135589.71,44003.6,5245.09,148271.25,145974.91,2039.21,257.13,conventional,2016
3,0.81,545216.52,156549.99,173437.9,22752.47,192476.16,188722.8,3634.98,118.38,conventional,2016
4,1.18,262530.31,86557.85,47554.19,4974.63,123443.64,121146.63,2289.93,7.08,conventional,2016
5,1.35,243576.96,76104.87,46523.68,5327.53,115620.88,114230.31,1381.66,8.91,conventional,2016
6,1.39,236523.09,78974.4,43868.31,5687.17,107993.21,107105.62,873.33,14.26,conventional,2016
7,1.4,231422.37,80604.72,46242.75,5688.67,98886.23,97805.5,1073.59,7.14,conventional,2016
8,1.4,193940.78,75576.83,41553.71,4805.57,72004.67,70936.81,1058.93,8.93,conventional,2016
9,1.35,227233.92,84500.57,51517.1,8023.49,83192.76,80684.45,2492.26,16.05,conventional,2016
10,1.26,256744.34,83560.9,51486.24,6767.11,114930.09,112344.57,2581.96,3.56,conventional,2016
11,1.27,253886.8,85266.6,50763.68,6966.14,110890.38,104611.95,6147.48,130.95,conventional,2016
12,1.25,266892.47,83699.68,49320.17,7837.66,126034.96,118414.21,7604.7,16.05,conventional,2016
13,1.24,274937.38,89632.07,50863.12,8202.35,126239.84,124695.62,1542.45,1.77,conventional,2016
14,1.1,320748.32,105595.83,53981.52,8602.38,152568.59,147793.11,4601.38,174.1,conventional,2016
15,1.09,339890.13,123013.74,57728.78,10905.57,148242.04,143846.64,4395.4,0,conventional,2016
16,1.08,326335.52,119899.31,56047.32,11880.35,138508.54,138186.39,287.05,35.1,conventional,2016
17,1.01,353420.52,123353.98,54190.11,10761.35,165115.08,164229.27,533.04,352.77,conventional,2016
18,1.15,316859.74,121469.45,53707.3,13151.78,128531.21,127061.88,108.89,1360.44,conventional,2016
19,1.08,367007.17,127204.13,53136.76,15900.17,170766.11,168988.87,1081.03,696.21,conventional,2016
20,1.13,352764.25,127164.35,60621.61,20552.56,144425.73,124979.56,18669.46,776.71,conventional,2016
21,1.16,340176.41,133525.93,51178.25,23139.38,132332.85,122542.75,5808.23,3981.87,conventional,2016
22,1.15,354577.28,133984.58,39970.66,40559.67,140062.37,111538.67,10056.37,18467.33,conventional,2016
23,1.17,328237.93,126817.85,41460.73,41888.34,118071.01,100212.75,906.85,16951.41,conventional,2016
24,1.18,311241.09,117420.11,41580.84,38634.53,113605.61,82669.6,14996.21,15939.8,conventional,2016
25,1.17,336701.66,127175.1,42029.92,37960.27,129536.37,113573.12,2084.25,13879,conventional,2016
26,1.13,344391.38,116197.85,50835.79,57169.98,120187.76,101180.43,242.82,18764.51,conventional,2016
27,1,442961.17,149055.97,60807.9,75225.17,157872.13,130698.09,1731.45,25442.59,conventional,2016
28,0.98,414532.49,162656.29,38374.42,38384.9,175116.88,160647.51,1915.84,12553.53,conventional,2016
29,0.92,473131.2,121769.89,90921.04,123670.88,136769.39,94467.61,3849.16,38452.62,conventional,2016
30,1.04,348557.33,127403.87,45533,38082.17,137538.29,122656.94,4439.52,10441.83,conventional,2016
31,1.07,303330.62,118921.39,40268.68,35077.81,109062.74,94755.66,4350.37,9956.71,conventional,2016
32,0.86,485653.27,139497.99,86027.72,120894.82,139232.74,86915.56,16445.31,35871.87,conventional,2016
33,0.96,500424.55,168696.93,84169.69,107930.15,139627.78,91310.2,21053.46,27264.12,conventional,2016
34,1,319391.58,109542.32,48135.67,46048.82,115664.77,97920.55,6527.68,11216.54,conventional,2016
35,1,331109.85,116267.83,50906.17,45925.85,118010,102880.88,6973,8156.12,conventional,2016
36,0.97,447346.61,96173.74,116000.57,132061.08,103111.22,66168.66,6262.89,30679.67,conventional,2016
37,1.03,312995.88,126215.49,30729.07,44982.2,111069.12,92085.27,10172.56,8811.29,conventional,2016
38,1.02,335108.11,121653.22,33903.57,72329.16,107222.16,65916.23,27480.29,13825.64,conventional,2016
39,1.05,378431.9,80333.46,65448.49,119488.87,113161.08,55446.34,37647.04,20067.7,conventional,2016
40,1.09,371639.1,78492.11,67761.91,111819.43,113565.65,58374.48,35829.04,19362.13,conventional,2016
41,1.12,299527.55,82406.98,42593.59,65646.79,108880.19,66513.73,32804.22,9562.24,conventional,2016
42,0.97,441920.14,79240.24,86747.64,154833,121099.26,47041.48,43570.47,30487.31,conventional,2016
43,1.13,342465.19,82100.44,66020,108296.25,86048.5,49708.39,19350.34,16989.77,conventional,2016
44,1.2,247820.38,76211.84,42300.46,62843.26,66464.82,47259.62,10247.76,8957.44,conventional,2016
45,1,334544.52,129795.42,51191.64,71030.49,82526.97,60254.29,12167.81,10104.87,conventional,2016
46,0.77,594784.92,169611.09,118251.74,192417.1,114504.99,58664.35,17270.46,38570.18,conventional,2016
47,1.04,364612.83,131406.58,59678.32,96298.92,77229.01,49335.73,12767.39,15125.89,conventional,2016
48,0.94,489584.58,154051.35,95837.97,151279.99,88415.27,58403.04,4513.96,25498.27,conventional,2016
49,1.11,293246.54,82804.19,46382.59,78514.15,85545.61,70769.35,4505.37,10270.89,conventional,2016
50,1.1,325997.55,133286.56,49832.73,73427.07,69451.19,57082.27,2453.77,9915.15,conventional,2016
51,0.86,492699.87,165617.47,93942.49,143911.67,89228.24,51669.47,2096.24,35462.53,conventional,2016
0,1.33,149348.88,1345.56,91323.33,3768.64,52911.35,47453.6,5227.71,230.04,conventional,2016
1,1.14,161136.65,908.23,109288.75,4631.16,46308.51,42335.09,3947.09,26.33,conventional,2016
2,1.2,128166.44,1044.89,60598.79,2268.01,64254.75,58703.61,5538.87,12.27,conventional,2016
3,0.92,263904.24,1092.97,189101.7,9125.63,64583.94,61980.87,2547.12,55.95,conventional,2016
4,1.44,103697.69,1329.56,62173.5,2035.91,38158.72,34494.75,3626.4,37.57,conventional,2016
5,1.46,127392.78,1165.74,82541.69,2576.45,41108.9,39610.98,1472.27,25.65,conventional,2016
6,1.59,118566.57,1340.96,62841.77,2934.42,51449.42,50551.78,892.44,5.2,conventional,2016
7,1.67,100001.45,1858.84,58869.42,2785.71,36487.48,34753.44,1713.3,20.74,conventional,2016
8,1.42,107013.58,1991.45,80587.89,2821.22,21613.02,17160.23,4411.44,41.35,conventional,2016
9,1.72,100904.77,1234.72,64735.86,3120.36,31813.83,26017.7,5758.25,37.88,conventional,2016
10,1.63,117842.82,1510.9,69625.5,3811.2,42895.22,38573.86,4300.71,20.65,conventional,2016
11,1.62,116477.56,1531.38,67528.39,3408.67,44009.12,39395.64,4580.81,32.67,conventional,2016
12,1.6,122091.54,1617.76,67660.2,4166.81,48646.77,43757.18,4868.96,20.63,conventional,2016
13,1.55,137599.07,2757.72,75047.32,4714.89,55079.14,47569.38,7490.85,18.91,conventional,2016
14,1.49,139511.61,1406.64,82346.79,4837.74,50920.44,44436.27,6479.01,5.16,conventional,2016
15,1.58,136492.43,1710.59,76987.54,6085.4,51708.9,46524.9,5159.92,24.08,conventional,2016
16,1.52,142913.72,2698.76,79726.85,8313.96,52174.15,47210.76,4235.26,728.13,conventional,2016
17,1.45,143049.62,2477.85,68530.49,10744.95,61296.33,54347.32,4939.34,2009.67,conventional,2016
18,1.63,132894.77,2041.86,66472.24,18506.96,45873.71,39617.39,1742.09,4514.23,conventional,2016
19,1.53,147711.44,1835.81,61893.13,23661.83,60320.67,49618.78,3263.09,7438.8,conventional,2016
20,1.59,145207.86,2219.98,72545.05,19401.04,51041.79,42209.88,3446.15,5385.76,conventional,2016
21,1.6,142302.47,2218.73,78075.95,12112.22,49895.57,44479.98,3058.86,2356.73,conventional,2016
22,1.6,149002.57,2349.93,66146.5,26206.73,54299.41,40486.7,3842.5,9970.21,conventional,2016
23,1.58,146730.62,2136.76,69205.5,24890.18,50498.18,38583.22,3582.14,8332.82,conventional,2016
24,1.6,133747.66,1971.43,70502.43,21317.82,39955.98,25889.86,4005.05,10061.07,conventional,2016
25,1.49,159566.9,2334.7,79978.16,20020.38,57233.66,42381.97,4598.05,10253.64,conventional,2016
26,1.26,183547.1,2370.43,104539.76,14725.39,61911.52,49679.16,4816.94,7415.42,conventional,2016
27,1.26,216299.96,3034.67,130169.29,18998.81,64097.19,49222.23,4610.79,10264.17,conventional,2016
28,1.36,167703.13,3254.28,93760.09,2234,68454.76,62658.2,4765.73,1030.83,conventional,2016
29,0.93,310903.8,1814.45,218134.77,6825.69,84128.89,76847.62,6582.54,698.73,conventional,2016
30,1.32,193459.52,2079.99,117665.38,2496.3,71217.85,65724.71,5039.38,453.76,conventional,2016
31,1.31,151840.62,1949.63,84537.07,4986.35,60367.57,50741.23,7308.23,2318.11,conventional,2016
32,0.88,295706.69,1673.41,211337.24,6471.52,76224.52,67998.45,7823.6,402.47,conventional,2016
